Observation id,ground,Subject,Behavior,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Start (s),Stop (s),Image index start,Image index stop,Comment start,Comment stop
Paradise_2024_08_05_L6_Box1,dirt,dilemma,solve,left lever,left paw,exit,,,193.522,193.522,49,49,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,right paw,no reaction,,,250.534,250.534,637,637,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,279.512,279.512,67,67,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,both paws,no reaction,,,291.779,291.779,435,435,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,304.345,304.345,812,812,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,362.55,362.55,744,744,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,415.15,415.15,2322,2322,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,both paws,no reaction,,,435.45,435.45,2931,2931,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,both paws,no reaction,,,441.722,441.722,22,22,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,both paws,no reaction,,,500.06,500.06,744,744,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,512.36,512.36,1113,1113,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,unknown,no reaction,,,617.132,617.132,517,517,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,634.865,634.865,1049,1049,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,unknown,no reaction,,,656.765,656.765,1706,1706,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,690.231,690.231,2710,2710,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,724.164,724.164,3728,3728,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,left paw,no reaction,,,815.603,815.603,1634,1634,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,unknown,no reaction,,,887.302,887.302,3785,3785,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,unknown,no reaction,,,908.935,908.935,4434,4434,,
Paradise_2024_08_05_L6_Box1,dirt,maxi_pad,solve,left lever,unknown,no reaction,,,937.902,937.902,5303,5303,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,89.384,89.384,1927,1927,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,121.251,121.251,2883,2883,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,152.05,152.05,3807,3807,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,193.796,193.796,314,314,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,216.002,216.002,358,358,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,390.467,390.467,5592,5592,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,400.033,400.033,5879,5879,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,416.8,416.8,6382,6382,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,424.566,424.566,6615,6615,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,431.466,431.466,6822,6822,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,573.189,573.189,611,611,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,580.889,580.889,842,842,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,642.561,642.561,17,17,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,653.361,653.361,341,341,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,658.461,658.461,494,494,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,671.261,671.261,878,878,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,680.428,680.428,1153,1153,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,700.594,700.594,1758,1758,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,707.361,707.361,1961,1961,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,742.194,742.194,3006,3006,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,756.294,756.294,3429,3429,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,782.566,782.566,581,581,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,837.318,837.318,850,850,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,864.984,864.984,1680,1680,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,901.73,901.73,88,88,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,939.23,939.23,1213,1213,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,980.396,980.396,2448,2448,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,023,641","1,023,641",252,252,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,048,440","1,048,440",996,996,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,061,240","1,061,240",1380,1380,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,088,173","1,088,173",2188,2188,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,124,840","1,124,840",3288,3288,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,158,379","1,158,379",781,781,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"1,207,645","1,207,645",2259,2259,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,227,245","1,227,245",2847,2847,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,323,123","1,323,123",820,820,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"1,372,856","1,372,856",2312,2312,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"1,386,322","1,386,322",2716,2716,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"1,397,489","1,397,489",3051,3051,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,422,922","1,422,922",3814,3814,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,439,022","1,439,022",4297,4297,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,450,555","1,450,555",4643,4643,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"1,462,921","1,462,921",5014,5014,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"1,468,555","1,468,555",5183,5183,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,480,121","1,480,121",5530,5530,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,flinch,,,"1,557,087","1,557,087",7839,7839,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,flinch,,,"1,590,626","1,590,626",215,215,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,right paw,exit,,,"1,610,959","1,610,959",825,825,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,right paw,flinch,,,"1,642,926","1,642,926",1784,1784,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,right paw,exit,,,"1,684,425","1,684,425",3029,3029,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,right paw,flinch,,,"1,721,258","1,721,258",4134,4134,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,head,no reaction,,,"1,739,158","1,739,158",4671,4671,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,right paw,flinch,,,"1,747,591","1,747,591",4924,4924,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,794,591","1,794,591",6334,6334,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,804,857","1,804,857",6642,6642,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"1,818,891","1,818,891",7063,7063,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"1,823,124","1,823,124",7190,7190,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,846,490","1,846,490",7891,7891,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"1,890,023","1,890,023",9197,9197,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,900,523","1,900,523",9512,9512,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"1,907,456","1,907,456",9720,9720,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,flinch,,,"2,003,722","2,003,722",12608,12608,,
Paradise_2024_08_06_L1_Box1,grass,mushroom,solve,left lever,left paw,flinch,,,"2,029,489","2,029,489",13381,13381,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"2,041,455","2,041,455",13740,13740,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,054,888","2,054,888",14143,14143,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,066,595","2,066,595",195,195,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,076,628","2,076,628",496,496,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"2,161,127","2,161,127",3031,3031,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"2,169,760","2,169,760",3290,3290,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,184,666","2,184,666",215,215,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,202,566","2,202,566",752,752,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"2,213,199","2,213,199",1071,1071,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,219,799","2,219,799",1269,1269,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,229,132","2,229,132",1549,1549,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"2,243,066","2,243,066",1967,1967,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,249,539","2,249,539",190,190,,
Paradise_2024_08_06_L1_Box1,grass,mushroom,solve,left lever,both paws,flinch,,,"2,282,445","2,282,445",317,317,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,unknown,no reaction,,,"2,382,362","2,382,362",11,11,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,394,062","2,394,062",362,362,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,402,295","2,402,295",609,609,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"2,405,595","2,405,595",708,708,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,414,829","2,414,829",985,985,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,421,762","2,421,762",1193,1193,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,427,629","2,427,629",1369,1369,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"2,499,734","2,499,734",55,55,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,511,101","2,511,101",396,396,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,520,067","2,520,067",665,665,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,532,767","2,532,767",1046,1046,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,539,834","2,539,834",1258,1258,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,550,100","2,550,100",1566,1566,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,557,167","2,557,167",1778,1778,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,593,066","2,593,066",2855,2855,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,606,966","2,606,966",3272,3272,,
Paradise_2024_08_06_L1_Box1,grass,mushroom,solve,left lever,right paw,exit,,,"2,671,511","2,671,511",29,29,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,681,145","2,681,145",318,318,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,689,611","2,689,611",572,572,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,698,044","2,698,044",825,825,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,699,211","2,699,211",860,860,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,705,244","2,705,244",1041,1041,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,716,911","2,716,911",1391,1391,,
Paradise_2024_08_06_L1_Box1,grass,mushroom,solve,left lever,head,alert,,,"2,744,717","2,744,717",162,162,,
Paradise_2024_08_06_L1_Box1,grass,dilemma,solve,left lever,left paw,exit,,,"2,811,486","2,811,486",63,63,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,825,125","2,825,125",104,104,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"2,831,692","2,831,692",301,301,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,840,792","2,840,792",574,574,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,851,192","2,851,192",886,886,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"2,857,625","2,857,625",1079,1079,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"2,867,392","2,867,392",1372,1372,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,no reaction,,,"2,983,463","2,983,463",185,185,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,head,exit,,,"2,999,163","2,999,163",656,656,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,flinch,,,"3,012,863","3,012,863",1067,1067,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,flinch,,,"3,106,568","3,106,568",347,347,,
Paradise_2024_08_06_L1_Box1,grass,face_mask,solve,left lever,left paw,flinch,,,"3,144,174","3,144,174",96,96,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,169,279","3,169,279",17,17,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"3,173,379","3,173,379",140,140,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,left paw,no reaction,,,"3,177,513","3,177,513",264,264,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"3,179,813","3,179,813",333,333,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,184,913","3,184,913",486,486,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"3,189,179","3,189,179",614,614,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"3,195,146","3,195,146",793,793,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,199,979","3,199,979",938,938,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,204,146","3,204,146",1063,1063,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"3,208,612","3,208,612",1197,1197,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,213,712","3,213,712",1350,1350,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"3,214,646","3,214,646",1378,1378,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,219,479","3,219,479",1523,1523,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"3,224,245","3,224,245",1666,1666,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,right paw,no reaction,,,"3,236,779","3,236,779",2042,2042,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"3,245,712","3,245,712",2310,2310,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,right paw,no reaction,,,"3,248,012","3,248,012",2379,2379,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,253,945","3,253,945",2557,2557,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,left lever,both paws,no reaction,,,"3,255,178","3,255,178",2594,2594,,
Paradise_2024_08_06_L1_Box1,grass,hermit_crab,solve,right lever,both paws,no reaction,,,"3,261,112","3,261,112",2772,2772,,
Paradise_2024_08_06_L1_Box2,grass,donut,solve,right lever,left paw,exit,,,68.378,68.378,1717,1717,,
Paradise_2024_08_06_L1_Box2,grass,face_mask,solve,left lever,left paw,exit,,,113.878,113.878,3082,3082,,
Paradise_2024_08_06_L1_Box2,grass,face_mask,solve,left lever,left paw,exit,,,133.711,133.711,3677,3677,,
Paradise_2024_08_06_L1_Box2,grass,face_mask,solve,left lever,right paw,exit,,,171.377,171.377,4807,4807,,
Paradise_2024_08_06_L1_Box2,grass,donut,solve,left lever,right paw,exit,,,232.616,232.616,963,963,,
Paradise_2024_08_06_L1_Box2,grass,donut,solve,left lever,left paw,exit,,,428.711,428.711,158,158,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,89.57,89.57,156,156,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,right paw,no reaction,,,95.803,95.803,343,343,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,103.736,103.736,581,581,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,122.169,122.169,1134,1134,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,126.336,126.336,1259,1259,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,152.069,152.069,2031,2031,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,158.302,158.302,2218,2218,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,180.402,180.402,2881,2881,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,219.735,219.735,4061,4061,,
Paradise_2024_08_06_L3_Box1,dirt,hermit_crab,solve,left lever,both paws,no reaction,,,258.807,258.807,140,140,,
Paradise_2024_08_06_L3_Box1,dirt,mushroom,solve,left lever,right paw,exit,,,322.112,322.112,1504,1504,,
Paradise_2024_08_06_L3_Box1,dirt,mushroom,solve,left lever,right paw,exit,,,352.946,352.946,2429,2429,,
Paradise_2024_08_06_L3_Box1,dirt,mushroom,solve,left lever,both paws,flinch,,,362.945,362.945,2729,2729,,
